date,village,state,latitude,longitude,rainfall_mm,days_since_last_rain,turbidity_ntu,ph_level,dissolved_oxygen_mgL,bacterial_count_cfu,reported_symptom_cases,population_at_risk,outbreak_risk_probability,outbreak_next_7days
2026-03-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.62,0,4.14,6.85,6.41,107.2,2,1419,0.319,0
2026-03-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,13.31,0,6.23,7.47,7.02,150.8,1,393,0.441,0
2026-03-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.08,1,2.77,7.36,7.14,28.2,3,858,0.375,0
2026-03-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.13,0,4.43,6.69,7.87,94.1,2,2276,0.305,0
2026-03-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.98,0,7.55,6.62,7.77,181.3,2,970,0.361,0
2026-03-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.46,0,3.59,6.45,3.33,51.9,2,497,0.325,0
2026-03-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.02,0,4.1,7.83,7.07,181.8,4,534,0.531,1
2026-03-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.99,1,5.09,7.22,6.69,103.7,2,2889,0.211,0
2026-03-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.06,2,2.31,6.51,5.73,98.3,1,601,0.227,0
2026-03-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.6,3,0.5,8.09,4.25,0.0,4,1797,0.271,0
2026-03-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.14,0,5.98,7.48,5.8,88.4,3,1788,0.247,0
2026-03-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.97,1,3.08,7.32,5.39,111.4,1,1683,0.209,0
2026-03-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.41,2,1.92,7.45,7.37,29.0,1,782,0.252,0
2026-03-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.09,0,0.5,7.42,9.16,72.2,2,406,0.257,0
2026-03-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.35,0,4.41,7.37,7.4,146.7,3,2024,0.313,0
2026-03-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.02,0,7.29,6.78,7.36,110.4,2,2678,0.386,0
2026-03-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,26.01,0,5.18,6.9,6.35,112.6,1,2696,0.427,0
2026-03-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.26,1,5.94,7.13,5.54,111.2,2,2602,0.271,0
2026-03-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.07,0,1.24,7.19,9.21,63.5,2,2649,0.318,0
2026-03-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.61,0,3.11,7.45,7.4,29.8,2,474,0.422,0
2026-03-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.56,0,4.52,7.36,5.53,106.6,2,2288,0.414,0
2026-03-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.85,0,5.23,7.88,6.48,97.6,4,416,0.498,1
2026-03-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.32,0,2.88,6.41,6.0,76.4,3,2766,0.33,0
2026-03-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.65,1,2.25,6.93,4.7,79.8,5,2127,0.419,0
2026-03-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,11.99,0,4.23,7.71,4.96,84.4,0,1130,0.233,0
2026-03-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.38,0,3.26,6.96,8.05,55.2,2,2037,0.29,0
2026-03-29,Itanagar Rural,Arunachal Pradesh,27.1,93.62,20.98,0,5.3,6.61,5.52,98.3,2,1979,0.463,1
2026-03-30,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.9,0,7.13,6.97,6.72,53.3,1,1963,0.249,0
2026-03-31,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.26,1,2.56,7.25,4.7,55.3,2,1284,0.242,0
2026-04-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.74,0,3.41,7.21,8.64,132.2,1,1663,0.281,0
2026-04-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,23.98,0,4.48,7.06,8.8,80.2,0,793,0.362,0
2026-04-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.57,0,4.65,6.61,6.81,77.3,3,1412,0.353,0
2026-04-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.57,0,4.15,5.48,5.11,112.8,2,2512,0.391,0
2026-04-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.83,0,5.35,6.31,6.0,164.2,1,433,0.265,0
2026-04-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.41,0,3.13,6.43,7.23,46.5,4,2831,0.517,1
2026-04-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.19,0,3.78,7.65,5.08,90.4,1,1700,0.334,0
2026-04-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.95,0,5.73,7.23,4.0,60.0,5,1615,0.542,1
2026-04-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.3,0,9.33,6.4,7.8,103.0,3,2396,0.56,1
2026-04-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.53,1,3.34,7.41,4.71,74.3,2,2444,0.194,0
2026-04-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.52,2,1.43,6.11,6.14,111.0,0,2632,0.149,0
2026-04-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.08,3,2.75,6.95,6.78,7.2,5,1561,0.291,0
2026-04-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.76,4,4.41,7.32,7.18,57.4,3,2064,0.218,0
2026-04-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.36,5,1.4,7.42,7.4,79.8,2,2858,0.173,0
2026-04-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.89,6,4.19,7.65,5.81,79.0,2,1592,0.124,0
2026-04-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.53,0,4.47,6.67,5.02,67.4,1,2650,0.32,0
2026-04-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.38,0,4.98,6.85,7.14,20.5,0,521,0.259,0
2026-04-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,16.9,0,7.65,6.22,8.25,147.6,1,2712,0.548,1
2026-04-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.07,0,4.24,6.64,6.87,98.0,2,2351,0.212,0
2026-04-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.75,0,3.44,6.81,7.84,43.6,0,2962,0.265,0
2026-04-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.65,0,1.97,6.9,7.84,90.0,1,964,0.182,0
2026-04-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.84,0,4.44,7.28,7.43,137.1,5,2424,0.451,1
2026-04-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.53,0,3.77,6.38,9.29,77.2,2,1261,0.281,0
2026-04-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.28,0,5.49,7.3,6.74,102.3,3,683,0.39,0
2026-04-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.01,0,6.6,7.54,7.2,162.9,2,1378,0.372,0
2026-04-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.63,0,6.38,7.17,4.8,76.8,1,1807,0.393,0
2026-04-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,18.52,0,2.68,7.85,6.69,59.6,2,2432,0.4,0
2026-04-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.82,0,4.12,6.79,5.45,133.6,0,1766,0.353,0
2026-04-29,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.79,1,4.8,8.09,6.58,27.4,2,2790,0.25,0
2026-04-30,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.3,0,7.33,7.14,6.74,60.5,1,1644,0.422,0
2026-05-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.58,0,2.92,6.8,6.48,111.4,3,1001,0.378,0
2026-05-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.46,1,3.91,6.59,4.31,113.0,5,2714,0.347,0
2026-05-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.58,2,3.7,7.26,8.31,44.8,2,763,0.198,0
2026-05-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.77,0,2.74,7.15,4.98,40.5,1,2494,0.251,0
2026-05-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.11,1,3.9,6.41,5.01,121.9,2,457,0.359,0
2026-05-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.07,0,4.68,6.44,6.01,31.8,0,868,0.272,0
2026-05-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.28,0,3.9,6.65,8.33,98.3,1,648,0.297,0
2026-05-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.55,0,2.66,7.58,4.97,75.4,0,1647,0.174,0
2026-05-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.27,0,3.95,7.48,7.47,93.9,3,1613,0.415,0
2026-05-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.75,1,1.03,6.4,7.0,112.4,3,1106,0.233,0
2026-05-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,24.07,0,6.48,6.32,6.27,77.6,2,2186,0.481,1
2026-05-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.71,0,4.89,7.5,9.02,93.2,1,501,0.338,0
2026-05-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.4,0,1.37,6.89,7.65,50.0,1,1752,0.272,0
2026-05-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.78,1,2.95,7.32,6.89,68.3,2,1362,0.248,0
2026-05-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.82,2,4.78,6.72,7.6,106.1,2,705,0.282,0
2026-05-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.48,0,2.96,7.32,6.11,78.8,1,2088,0.211,0
2026-05-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.89,0,6.64,6.99,5.95,106.4,0,724,0.373,0
2026-05-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.92,0,6.45,7.08,8.59,101.9,0,984,0.217,0
2026-05-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.58,0,0.5,7.0,6.58,78.4,1,1567,0.189,0
2026-05-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.03,0,3.22,7.16,6.55,57.4,0,2577,0.292,0
2026-05-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.9,1,5.75,7.6,7.57,104.1,3,2751,0.297,0
2026-05-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,11.61,0,6.04,7.79,4.56,143.1,1,1346,0.344,0
2026-05-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.67,0,4.03,6.19,6.75,46.6,1,1269,0.251,0
2026-05-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,9.47,0,9.09,6.8,7.7,138.8,2,804,0.438,0
2026-05-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.68,0,6.0,6.12,4.24,139.5,5,2928,0.615,1
2026-05-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,36.5,0,7.9,7.23,5.55,155.1,3,316,0.682,1
2026-05-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,12.9,0,8.09,6.97,5.13,108.5,3,672,0.484,1
2026-05-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,9.98,0,2.86,6.25,6.55,63.4,5,2898,0.533,1
2026-05-29,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.25,0,3.38,7.14,7.32,69.5,3,2390,0.358,0
2026-05-30,Itanagar Rural,Arunachal Pradesh,27.1,93.62,1.3,1,3.66,6.49,6.02,56.7,3,2304,0.32,0
2026-05-31,Itanagar Rural,Arunachal Pradesh,27.1,93.62,0.42,2,0.56,6.91,4.66,16.8,0,1102,0.156,0
2026-06-01,Itanagar Rural,Arunachal Pradesh,27.1,93.62,7.85,0,4.65,6.75,5.44,137.4,2,962,0.356,0
2026-06-02,Itanagar Rural,Arunachal Pradesh,27.1,93.62,64.12,0,12.03,7.04,7.06,107.2,3,2802,0.871,1
2026-06-03,Itanagar Rural,Arunachal Pradesh,27.1,93.62,15.97,0,9.67,7.18,6.14,113.6,1,1145,0.501,1
2026-06-04,Itanagar Rural,Arunachal Pradesh,27.1,93.62,23.69,0,8.97,6.96,6.82,129.3,3,2593,0.576,1
2026-06-05,Itanagar Rural,Arunachal Pradesh,27.1,93.62,29.78,0,9.49,6.53,7.17,185.7,0,878,0.52,1
2026-06-06,Itanagar Rural,Arunachal Pradesh,27.1,93.62,68.91,0,12.29,5.55,6.63,116.9,6,1310,0.992,1
2026-06-07,Itanagar Rural,Arunachal Pradesh,27.1,93.62,8.0,0,3.17,7.56,5.44,88.0,1,1281,0.318,0
2026-06-08,Itanagar Rural,Arunachal Pradesh,27.1,93.62,45.9,0,4.51,7.27,5.59,112.3,1,702,0.661,1
2026-06-09,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.42,0,4.29,6.76,5.35,119.9,4,1236,0.353,0
2026-06-10,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.74,0,2.8,8.25,5.42,109.1,1,713,0.343,0
2026-06-11,Itanagar Rural,Arunachal Pradesh,27.1,93.62,10.87,0,5.34,7.31,5.71,95.0,1,2376,0.283,0
2026-06-12,Itanagar Rural,Arunachal Pradesh,27.1,93.62,21.21,0,5.3,6.08,7.42,82.3,3,1770,0.562,1
2026-06-13,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.24,0,2.9,6.78,6.92,71.6,0,1615,0.201,0
2026-06-14,Itanagar Rural,Arunachal Pradesh,27.1,93.62,21.68,0,7.63,7.51,8.57,132.8,6,832,0.745,1
2026-06-15,Itanagar Rural,Arunachal Pradesh,27.1,93.62,20.5,0,8.39,5.94,4.41,102.2,1,1442,0.487,1
2026-06-16,Itanagar Rural,Arunachal Pradesh,27.1,93.62,23.1,0,8.02,7.32,6.89,140.1,2,698,0.587,1
2026-06-17,Itanagar Rural,Arunachal Pradesh,27.1,93.62,6.75,0,4.41,6.7,5.16,112.5,0,1772,0.241,0
2026-06-18,Itanagar Rural,Arunachal Pradesh,27.1,93.62,37.89,0,6.77,7.03,7.02,101.4,2,666,0.663,1
2026-06-19,Itanagar Rural,Arunachal Pradesh,27.1,93.62,28.81,0,4.29,8.05,5.02,113.0,4,940,0.624,1
2026-06-20,Itanagar Rural,Arunachal Pradesh,27.1,93.62,11.14,0,3.62,8.12,7.31,95.4,3,2849,0.4,0
2026-06-21,Itanagar Rural,Arunachal Pradesh,27.1,93.62,4.15,0,5.85,7.53,7.82,165.1,0,542,0.314,0
2026-06-22,Itanagar Rural,Arunachal Pradesh,27.1,93.62,14.66,0,5.86,6.72,8.06,73.1,1,1853,0.401,0
2026-06-23,Itanagar Rural,Arunachal Pradesh,27.1,93.62,45.02,0,10.38,6.93,5.3,133.1,2,1523,0.793,1
2026-06-24,Itanagar Rural,Arunachal Pradesh,27.1,93.62,5.0,0,3.55,8.56,5.16,80.2,1,854,0.272,0
2026-06-25,Itanagar Rural,Arunachal Pradesh,27.1,93.62,60.25,0,7.21,6.89,6.64,70.2,1,2795,0.845,1
2026-06-26,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.16,0,7.3,6.3,7.6,119.9,1,2882,0.371,0
2026-06-27,Itanagar Rural,Arunachal Pradesh,27.1,93.62,48.09,0,8.99,7.33,7.86,111.8,2,2984,0.848,1
2026-06-28,Itanagar Rural,Arunachal Pradesh,27.1,93.62,3.49,0,5.19,6.65,5.54,134.9,0,1958,0.195,0
2026-06-29,Itanagar Rural,Arunachal Pradesh,27.1,93.62,2.64,0,1.36,7.12,7.57,55.2,2,1754,0.3,0
